user_id,session_id,timestamp,feature_name,event_type,device_type,Place
844,01JWA8EFT5HYNXJQBNVJX93EJM,10/02/2024,Checkout,drop,Mobile,Russia
845,01JWA8EFT7AC0DSH2077ZR5ZSP,12/06/2024,Cart,drop,Mobile,United States
846,01JWA8EFT8SX6QZGA7TX7JTZGH,05/02/2025,Search,complete,Desktop,Canada
847,01JWA8EFT9851KSH1HHC0AY3EV,05/07/2025,Search,click,Mobile,Netherlands
848,01JWA8EFTAZC0W6J35CQ2EZQWM,5/13/2025,Dashboard,start,Desktop,Russia
849,01JWA8EFTBMJV562C5V7590GFE,10/18/2024,Cart,start,Mobile,Russia
850,01JWA8EFTC8TDA4K71X6VE0BR4,5/15/2025,Checkout,complete,Desktop,Russia
851,01JWA8EFTEJBQ5HAH6BEV1Y3EE,2/21/2025,Checkout,drop,Desktop,United States
852,01JWA8EFTF42BSAMK8KDJJAEF5,9/19/2024,Search,complete,Mobile,Japan
853,01JWA8EFTG39PBYDBS8WBYAJ10,09/03/2024,Checkout,start,Mobile,United States
854,01JWA8EFTHYCHJD6SXEQAY1APR,9/20/2024,Cart,click,Mobile,Russia
855,01JWA8EFTM2P0MMBBSBV9D6TQZ,12/15/2024,Search,complete,Desktop,United States
856,01JWA8EFTN0FJ44RFP34B39PDA,11/03/2024,Login,drop,Desktop,Russia
857,01JWA8EFTPCCJMHYJJ4QJ9NHV1,02/02/2025,Checkout,click,Desktop,Russia
858,01JWA8EFTRRQXK1ZTXQQBPSNVH,05/11/2025,Login,drop,Desktop,United States
859,01JWA8EFTSRF4T1NKRK3QD58P6,6/21/2024,Search,complete,Desktop,Russia
860,01JWA8EFTTXQ9MSJ9MF29HSDSB,3/14/2025,Dashboard,click,Desktop,United States
861,01JWA8EFTV6K9F2A0HVHH5WF8W,11/16/2024,Dashboard,drop,Desktop,Russia
862,01JWA8EFTYVTS7RXY5J1Y80MK3,7/26/2024,Search,drop,Desktop,Japan
863,01JWA8EFTZPNFYKJX3HDJ5WDRB,9/25/2024,Dashboard,drop,Desktop,Russia
864,01JWA8EFV1HYMNBRZ4Q795ARAB,12/11/2024,Checkout,complete,Mobile,Russia
865,01JWA8EFV3R3Q3JKGVCSSHA9WC,01/06/2025,Login,click,Mobile,United Kingdom
866,01JWA8EFV477V95NY7S0JTHJ69,6/21/2024,Dashboard,click,Mobile,United States
867,01JWA8EFV6N1AHR3F42TDC2DV9,12/05/2024,Dashboard,drop,Desktop,Japan
868,01JWA8EFV7JTNF362583Y4DVZP,1/21/2025,Search,click,Mobile,Canada
869,01JWA8EFV8MAYZTWR2ZFHAGFP4,8/21/2024,Cart,drop,Mobile,United States
870,01JWA8EFV9PPEZRZ2GSTJSVTHH,08/04/2024,Checkout,start,Desktop,Russia
871,01JWA8EFVASYGBT7R9GBCTWD5E,02/04/2025,Cart,click,Mobile,Russia
872,01JWA8EFVBE1PEG8E04QC3DNCD,08/06/2024,Search,click,Mobile,Canada
873,01JWA8EFVDH0QBQC5AFA0ZKVQP,8/27/2024,Login,click,Mobile,Canada
874,01JWA8EFVEJF7A20RP1M04E6V1,09/04/2024,Cart,drop,Desktop,Russia
875,01JWA8EFVFQ2ZHKY3W7E78JKZH,04/04/2025,Cart,start,Desktop,Netherlands
876,01JWA8EFVGW6BRZA6JXEA88D6C,5/20/2025,Cart,drop,Mobile,Russia
877,01JWA8EFVHP758DG6X7SFRJZ8R,4/18/2025,Dashboard,click,Mobile,United States
878,01JWA8EFVKQS6MXFCRMR3EPS48,07/12/2024,Cart,click,Mobile,United States
879,01JWA8EFVNGP07G3GQDDN44K1G,3/18/2025,Checkout,complete,Mobile,Japan
880,01JWA8EFVP98E096NY7N7VGDW3,06/10/2024,Login,drop,Desktop,Japan
881,01JWA8EFVRK486ZT0DWK1VF94C,10/22/2024,Dashboard,drop,Mobile,United States
882,01JWA8EFVSD85RAHVDGHA2ZWQ8,2/23/2025,Checkout,drop,Desktop,Russia
883,01JWA8EFVWS5HT19BMQJ20E8D7,04/02/2025,Search,complete,Mobile,Ireland
884,01JWA8EFVYA5NX28W5NMQ9X2FG,2/18/2025,Search,start,Mobile,United States
885,01JWA8EFVZ1CPQBHCAWG6G3K37,9/19/2024,Search,drop,Desktop,Russia
886,01JWA8EFW16C1AZR4WVW1NTM0Z,06/05/2024,Search,start,Mobile,Russia
887,01JWA8EFW2ER82WM5X498MCJ9R,06/06/2024,Checkout,complete,Mobile,Japan
888,01JWA8EFW3Q52YF52RC2QPE3TX,10/03/2024,Checkout,start,Mobile,Japan
889,01JWA8EFW4VJ9DTWEQ5QV8EKXT,01/08/2025,Cart,start,Desktop,Russia
890,01JWA8EFW5JPG4K2E0G315AGP6,7/31/2024,Checkout,drop,Mobile,Russia
891,01JWA8EFW7NX32X5VTVAZ2C972,12/21/2024,Search,complete,Mobile,United States
892,01JWA8EFW8Y83FA0F5E3FF3RWH,9/29/2024,Search,drop,Mobile,United States
893,01JWA8EFWBZCX8KP324N7WGXV0,12/25/2024,Dashboard,click,Desktop,United States
894,01JWA8EFWEH8D4YQ0NFFDYEN1V,6/25/2024,Login,click,Desktop,Russia
895,01JWA8EFWFK1AHCJDC904KTDQM,07/08/2024,Cart,complete,Mobile,Japan
896,01JWA8EFWGJP90FNYEYYW970PR,6/26/2024,Search,click,Mobile,Netherlands
897,01JWA8EFWHSRFCH78NC3H3FTNK,03/10/2025,Checkout,click,Desktop,United States
898,01JWA8EFWKQH6XSWKZNM8QCHH2,10/13/2024,Login,drop,Mobile,Netherlands
899,01JWA8EFWMMCG0AFC4YRB5MNH0,10/06/2024,Checkout,click,Mobile,Japan
900,01JWA8EFWNY1RA6W246TGT4BGV,3/30/2025,Dashboard,start,Desktop,Russia
901,01JWA8EFWQKVV1XC29CZ8SM2KF,02/12/2025,Login,start,Mobile,Russia
902,01JWA8EFWTB5W2D8G34ZMABQXM,9/14/2024,Checkout,start,Desktop,Russia
903,01JWA8EFWVCV2D9QA16F1P0K6W,1/18/2025,Search,drop,Mobile,Japan
904,01JWA8EFWW28E30BHN513FXEK5,10/07/2024,Login,complete,Mobile,Netherlands
905,01JWA8EFWYXR8DR2X9RGN1NTFG,10/30/2024,Checkout,start,Desktop,Russia
906,01JWA8EFWZNG3BHTMCGW91ED48,3/18/2025,Dashboard,click,Mobile,Russia
907,01JWA8EFX1Z5BPGR8B8Z33XNT8,08/08/2024,Search,start,Mobile,Russia
908,01JWA8EFX3WV3KWMTEEG7YR7D6,8/21/2024,Cart,complete,Mobile,United States
909,01JWA8EFX66HD8E60RBRZCH02W,7/15/2024,Dashboard,start,Mobile,Russia
910,01JWA8EFX76QGND1F03FW7GYSZ,3/18/2025,Dashboard,click,Mobile,Russia
911,01JWA8EFX86R7DNXBEKD1ZDG1Q,5/27/2024,Cart,click,Mobile,Russia
912,01JWA8EFXBBZ960AE01WCGHRDD,01/05/2025,Login,drop,Desktop,Russia
913,01JWA8EFXCRYPXZ6BBCCWQWB6X,10/30/2024,Login,start,Desktop,United States
914,01JWA8EFXDVZKBBNPDT75PGWEC,5/13/2025,Checkout,drop,Mobile,Canada
915,01JWA8EFXFZJYD24P60BY3EJVK,2/17/2025,Cart,start,Desktop,Japan
916,01JWA8EFXG1HJW012X1DHGRA7S,4/27/2025,Login,drop,Mobile,Russia
917,01JWA8EFXHJ0FM5JXVJM3CSNAY,02/12/2025,Login,complete,Mobile,United States
918,01JWA8EFXJQYNGXEC3QJ4B1982,1/22/2025,Cart,click,Desktop,United States
919,01JWA8EFXKCRQ5EFV41RZ5T0TV,10/02/2024,Dashboard,drop,Mobile,Ireland
920,01JWA8EFXMRKQPBTD7K9508FSA,5/20/2025,Cart,click,Mobile,Japan
921,01JWA8EFXPH0XQX65HXAP923PD,07/08/2024,Cart,click,Mobile,Russia
922,01JWA8EFXQTCG222P6F5CB0F88,07/05/2024,Cart,click,Mobile,Russia
923,01JWA8EFXRGJJTCGWFE6F2ZS8Z,2/18/2025,Cart,start,Desktop,Japan
924,01JWA8EFXS2V1AYKNWPMPF8EFF,1/25/2025,Checkout,complete,Desktop,Japan
925,01JWA8EFXTNWQ3KHCXQ1TY6ZHZ,02/02/2025,Checkout,start,Mobile,Russia
926,01JWA8EFXVED9CEW5AQAMHBPPP,11/10/2024,Login,start,Desktop,Canada
927,01JWA8EFXW00YWXJRWYRA2ZAQ0,05/09/2025,Login,click,Mobile,Russia
928,01JWA8EFXXWWBNVFPX98PH2G5G,05/02/2025,Checkout,complete,Desktop,Russia
929,01JWA8EFXY1G4MRNNT803RH1S1,01/12/2025,Cart,drop,Desktop,Russia
930,01JWA8EFY0SRM2WBYA52DHJNS2,3/19/2025,Search,complete,Mobile,Russia
931,01JWA8EFY1AZR5SNZ4JVKNHKKT,8/27/2024,Login,complete,Desktop,Russia
932,01JWA8EFY4WDDNHVMBBGFGQNCR,07/11/2024,Dashboard,start,Mobile,Russia
933,01JWA8EFY5TMP59TAV6TMM7WH9,12/15/2024,Dashboard,start,Desktop,Canada
934,01JWA8EFY76Y8P47WYX5JK97TA,2/24/2025,Checkout,start,Mobile,Russia
935,01JWA8EFY9FE1W5FZMJ81EYX5F,8/22/2024,Dashboard,drop,Desktop,Japan
936,01JWA8EFYBWNHHSRBM204PZY8V,3/19/2025,Dashboard,complete,Desktop,United States
937,01JWA8EFYC8JTGT2PCD4BB9FEF,7/23/2024,Search,click,Desktop,Japan
938,01JWA8EFYDF9NX823WKFXK2MP5,12/04/2024,Search,drop,Desktop,Japan
939,01JWA8EFYES2J90Y2S4GVH3YGJ,2/18/2025,Cart,click,Mobile,Japan
940,01JWA8EFYG8C1T7Y8X0PW7H902,10/20/2024,Search,drop,Mobile,Russia
941,01JWA8EFYH2JFS2DQ2G9GFD8NT,05/09/2025,Login,start,Desktop,Russia
942,01JWA8EFYJ3276A5G253HBS3MQ,03/07/2025,Search,drop,Desktop,Russia
943,01JWA8EFYM6J7E5Z105M2Z05H3,11/19/2024,Cart,click,Desktop,Canada
944,01JWA8EFYPHJNKWCMV9454EGKG,9/24/2024,Checkout,start,Mobile,United States
945,01JWA8EFYQBRVT9GG7QB6J7PPY,2/26/2025,Search,start,Desktop,Russia
946,01JWA8EFYSJ1XJ899GPMR9XE72,8/15/2024,Dashboard,drop,Desktop,Netherlands
947,01JWA8EFYV85ET8B244G0RDAPB,2/20/2025,Cart,click,Desktop,Russia
948,01JWA8EFYXN0PH74MGG0N4REG0,9/13/2024,Cart,click,Desktop,Russia
949,01JWA8EFYZ4H0ACGTJFNWJD97B,6/15/2024,Login,click,Mobile,Netherlands
950,01JWA8EFZ0HRVJ4DV6C3HZP1TE,6/26/2024,Search,complete,Mobile,United States
951,01JWA8EFZ36AKK9JCN96QRJ75X,09/09/2024,Search,drop,Mobile,Russia
952,01JWA8EFZ51YS8J12AAJZFH3FA,10/20/2024,Cart,drop,Mobile,United States
953,01JWA8EFZ6K0ZA0VJ22XVHF6AG,09/04/2024,Search,start,Mobile,United States
954,01JWA8EFZ78SXQYJFZ0NK9KFXE,3/26/2025,Dashboard,start,Desktop,United States
955,01JWA8EFZ82RPM6YPBZ3NFH4JX,1/13/2025,Login,drop,Mobile,Netherlands
956,01JWA8EFZ9TK1RDZTE67EXF1G8,10/12/2024,Search,drop,Desktop,Canada
957,01JWA8EFZBRP2XB5WDPD8CVNBW,6/25/2024,Cart,drop,Desktop,Japan
958,01JWA8EFZCE41JKF91PK2PH2V6,6/14/2024,Search,drop,Mobile,Russia
959,01JWA8EFZDP6A3PVJFQ9MEA9MK,5/22/2025,Cart,click,Mobile,Japan
960,01JWA8EFZFPZ54DKMRMMPEGBMM,2/17/2025,Search,start,Desktop,Russia
961,01JWA8EFZHC0EDSZ06W9PN54PT,1/18/2025,Checkout,start,Desktop,Russia
962,01JWA8EFZM4QQ0WRAGERX2EQ42,08/05/2024,Dashboard,drop,Mobile,Russia
963,01JWA8EFZNAPZE1WYGFT6WDNE2,03/07/2025,Checkout,complete,Desktop,Russia
964,01JWA8EFZPYT1T0A385V2P0C3K,11/03/2024,Cart,complete,Mobile,Russia
965,01JWA8EFZRBD5X3Q715W1BBTEW,04/11/2025,Login,start,Desktop,Japan
966,01JWA8EFZTZH5PCE4FRQE3WFH0,11/14/2024,Search,complete,Mobile,United States
967,01JWA8EFZX2Y0EC64HCCFH9W98,03/08/2025,Checkout,click,Mobile,Japan
968,01JWA8EFZZCD6GED3RZV0EYAS4,6/19/2024,Search,drop,Desktop,Russia
969,01JWA8EG00BC9FCKSX6WKSTGRY,07/12/2024,Checkout,start,Mobile,Canada
970,01JWA8EG01RECBBFNVP90NZV6V,10/05/2024,Checkout,click,Mobile,United States
971,01JWA8EG02WZXVWP95W0ETJX10,08/09/2024,Cart,drop,Desktop,Ireland
972,01JWA8EG03KMW79GZ3S9G80DRF,10/27/2024,Checkout,start,Mobile,Canada
973,01JWA8EG0544GSATFS3R1GB1GR,03/09/2025,Cart,complete,Mobile,Canada
974,01JWA8EG06T31F6YS58RCAR5JW,12/07/2024,Search,complete,Desktop,Ireland
975,01JWA8EG079Q9SY7QGB8FEYMEW,2/22/2025,Cart,start,Mobile,Japan
976,01JWA8EG08A5K9RSX1AWRCWE8S,5/25/2025,Checkout,start,Mobile,United States
977,01JWA8EG0B8X8MNNS8YDF24M3T,07/10/2024,Checkout,start,Desktop,Russia
978,01JWA8EG0D7AZ1QXV0K2JKQN1K,07/05/2024,Dashboard,drop,Desktop,Canada
979,01JWA8EG0EJTAY6P2BAYJH6470,8/24/2024,Checkout,drop,Desktop,Russia
980,01JWA8EG0GRDA7SSDDPMNJECQC,10/24/2024,Login,drop,Desktop,Canada
981,01JWA8EG0HZ0B8S6V7NJDPTKNC,2/23/2025,Checkout,start,Mobile,Japan
982,01JWA8EG0JJ9B1DS93FD92NKK2,4/24/2025,Login,drop,Mobile,United States
983,01JWA8EG0MSP5QRTJ2ED70FMG7,9/27/2024,Dashboard,complete,Desktop,Russia
984,01JWA8EG0NKSVEECGGMWW34BF9,01/08/2025,Dashboard,start,Mobile,Japan
985,01JWA8EG0Q3C1FM4QFVT6PE1V4,07/10/2024,Search,click,Desktop,Russia
986,01JWA8EG0RTNHGSN00NRA78WNK,9/20/2024,Login,click,Desktop,United States
987,01JWA8EG0TTYDETA9HP56F53VR,6/22/2024,Dashboard,start,Desktop,United Kingdom
988,01JWA8EG0WB37G7NPEYFVZJKGD,02/11/2025,Login,complete,Mobile,Russia
989,01JWA8EG0XMK34QWXAN3EVV17S,9/30/2024,Dashboard,drop,Desktop,Russia
990,01JWA8EG0ZSD0G9360KS8ZJE4M,5/24/2025,Checkout,complete,Desktop,Japan
991,01JWA8EG10ESM27TNT21HBK9CV,07/01/2024,Dashboard,drop,Desktop,Russia
992,01JWA8EG11SQP58JNCAEJ8CPH1,4/21/2025,Checkout,start,Mobile,United States
993,01JWA8EG13JVSN0SZTNRERP5DY,11/25/2024,Login,drop,Desktop,Japan
994,01JWA8EG14FQ92WQCYSYZ0WHNV,8/23/2024,Login,complete,Mobile,Russia
995,01JWA8EG15YQ0Y3QC8G5ZQGZRB,6/26/2024,Search,drop,Desktop,Russia
996,01JWA8EG16Z10WVWEJVV8VW5KJ,10/29/2024,Search,start,Mobile,Russia
997,01JWA8EG176KDYVW0B2ES1FMAT,10/06/2024,Dashboard,complete,Desktop,Japan
998,01JWA8EG1845T3ZJE50TQT2KV1,9/29/2024,Login,click,Mobile,Russia
999,01JWA8EG1BFDZM426Z0KMBTQ6S,12/08/2024,Dashboard,start,Mobile,Russia
1000,01JWA8EG1D47N7YW5NGZGB1ETN,7/31/2024,Login,click,Desktop,Japan
